sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
0,1,0,0,True,0.9795123338699341,0.8438479999313131,67
1,1,0,0,True,0.9908605813980103,0.6014960001721192,45
2,1,0,0,True,0.9647862315177917,0.6129900000360067,45
3,1,0,0,True,0.9857944250106812,0.5609820000245236,56
4,1,0,0,True,0.9504032731056213,0.588763999985531,40
5,1,0,0,True,0.9446990489959717,0.5541890000131389,57
6,1,0,0,True,0.9341526627540588,0.5875280000964267,57
7,1,0,0,True,0.9844986796379089,0.5778400000053807,61
8,1,0,0,True,0.9732513427734375,0.5608629999187542,66
9,2,0,0,True,0.9897214770317078,2.850375999969401,84
10,1,0,0,True,0.9900422096252441,0.6767229999695701,54
11,1,0,0,True,0.999640703201294,0.5549039999550587,35
12,1,0,0,True,0.9553412795066833,0.6164439998883608,54
13,1,0,0,True,0.954947829246521,0.5894329999591719,67
14,1,0,0,True,0.9014216065406799,0.56565199997749,72
15,2,0,0,True,0.990196168422699,2.81088700012333,63
16,2,0,0,True,0.9916213750839233,2.83541800013154,76
17,1,0,0,True,0.9655148983001709,0.6160670000099344,48
18,1,0,0,True,0.9504045844078064,0.6225990000530146,65
19,1,0,0,True,0.9645763039588928,0.5839259999902424,49
20,2,0,0,True,0.9903469681739807,2.766224999959377,66
21,1,0,0,True,0.9751269817352295,0.6702179998683278,47
22,1,0,0,True,0.9137310981750488,0.6529800000407704,63
23,1,0,0,True,0.9723140001296997,0.57103700009975,47
24,2,0,0,True,0.9904813170433044,2.7632769999854645,53
25,1,0,0,True,0.9976316690444946,0.6607029999941005,43
26,1,0,0,True,0.9637753367424011,0.5613620000985975,47
27,1,0,0,True,0.9970135688781738,0.5837840001277073,38
28,1,0,0,True,0.9470668435096741,0.5997729999762669,67
29,1,0,0,True,0.989284098148346,0.560228999802348,64
30,1,0,0,True,0.969312846660614,0.6104369999775372,82
31,1,0,0,True,0.9659316539764404,0.5509239999810234,46
32,1,0,0,True,0.9816489219665527,0.5817510000269976,50
33,1,0,0,True,0.9918797612190247,0.5439179999484622,43
34,1,0,0,True,0.9828267097473145,0.6178850001106184,65
35,1,0,0,True,0.9967101812362671,0.5772030001480744,35
36,1,0,0,True,0.9709157347679138,0.5539639998914936,36
37,1,0,0,True,0.9834942817687988,0.6027130000347825,41
38,1,0,0,True,0.961526095867157,0.5616219998501037,77
39,1,0,0,True,0.9796760082244873,0.5836610000642395,39
40,1,0,0,True,0.9291881918907166,0.5517530000815896,69
41,1,0,0,True,0.9684804677963257,0.5636569999296626,27
42,1,0,0,True,0.997552216053009,0.5886040000859794,44
43,1,0,0,True,0.9953946471214294,0.549046999822167,51
44,1,0,0,True,0.9737679958343506,0.6320279999272316,57
45,1,0,0,True,0.9759257435798645,0.5532279999442835,53
46,1,0,0,True,0.9953115582466125,0.6002969998917251,51
47,1,0,0,True,0.944866955280304,0.5997109999498207,72
48,2,0,0,True,0.9917186498641968,2.8492139999798383,40
49,1,0,0,True,0.9899381399154663,0.6535219999932451,65
50,1,0,0,True,0.9063705801963806,0.6021179999606829,83
51,1,0,0,True,0.9975298047065735,0.5484580001393624,37
52,1,0,0,True,0.9927420616149902,0.5854940000062925,50
53,1,0,0,True,0.9842618703842163,0.5454950000967074,44
54,2,0,0,True,0.9909952282905579,2.8256979999241594,52
55,1,0,0,True,0.9769256114959717,0.6447099999604688,53
56,1,0,0,True,0.9813967943191528,0.556985999992321,40
57,2,0,0,True,0.9919044375419617,2.8165210001134255,93
58,1,0,0,True,0.9186328649520874,0.6491859999187,46
59,2,0,0,True,0.9903665781021118,2.7310590000979573,42
60,1,0,0,True,0.9671364426612854,0.6245360000320943,49
61,1,0,0,True,0.9729858636856079,0.598442000182331,53
62,1,0,0,True,0.9314594268798828,0.5857520000063232,59
63,1,0,0,True,0.9954196214675903,0.5541269999866927,51
64,1,0,0,True,0.9976181387901306,0.5781979998573661,42
65,1,0,0,True,0.9933069348335266,0.5466000000069471,39
66,1,0,0,True,0.9924589991569519,0.6077200000618177,46
67,1,0,0,True,0.9515122771263123,0.5491270001130033,47
68,2,0,0,True,0.9908328652381897,2.7847219998875516,109
69,1,0,0,True,0.9944530129432678,0.6697610001538123,56
70,1,0,0,True,0.9808501601219177,0.5652080001254944,44
71,1,0,0,True,0.9994590878486633,0.5898760000491166,47
72,1,0,0,True,0.9772959351539612,0.588908000054289,66
73,1,0,0,True,0.977940022945404,0.5572009999923466,65
74,1,0,0,True,0.935432493686676,0.5984350000289851,66
75,1,0,0,True,0.9668790698051453,0.5447160001494922,27
76,1,0,0,True,0.9855741858482361,0.618300000041927,43
77,1,0,0,True,0.9999818801879883,0.5756809998729295,37
78,1,0,0,True,0.9953052997589111,0.647148000098241,45
79,1,0,0,True,0.961927056312561,0.6344640000861546,44
80,1,0,0,True,0.9867653250694275,0.7974969998940651,59
81,1,0,0,True,0.9100911617279053,0.8410390000790358,46
82,1,0,0,True,0.9961015582084656,0.6794280000121944,47
83,1,0,0,True,0.9471416473388672,0.7888599998295831,68
84,1,0,0,True,0.9918749928474426,0.7096330000422313,47
85,1,0,0,True,0.9735013842582703,0.6004980000398064,65
86,1,0,0,True,0.9997978806495667,0.757358000100794,45
87,1,0,0,True,0.9628773927688599,0.6460499998865998,70
88,1,0,0,True,0.9967411160469055,0.5778570000529726,37
89,1,0,0,True,0.9715258479118347,0.6120709999777318,43
90,1,0,0,True,0.9979423880577087,0.5866579999747046,56
91,1,0,0,True,0.9900339245796204,0.562683999987712,39
92,1,0,0,True,0.9925529360771179,0.6247040000744164,52
93,2,0,0,True,0.9920470714569092,2.90166800004954,44
94,1,0,0,True,0.9845641851425171,0.6191639999997278,28
95,1,0,0,True,0.9747673869132996,0.6120769999142794,55
96,1,0,0,True,0.9922122359275818,0.5523859999811975,41
97,1,0,0,True,0.98854660987854,0.603815999966173,56
98,1,0,0,True,0.9784224033355713,0.5941249999068532,47
99,1,0,0,True,0.997191846370697,0.5568110000240267,39
100,1,1,1,True,0.9986655712127686,0.6012829999235692,38
101,1,1,1,True,0.9893593192100525,0.5510549999598879,51
102,1,1,1,True,0.9781511425971985,0.6187460001001455,94
103,1,1,1,True,0.983150064945221,0.5902460000015708,36
104,1,1,1,True,0.9886958003044128,0.5613729999822681,65
105,1,1,1,True,0.9810563325881958,0.6059590000404569,53
106,2,1,1,True,0.9882990121841431,2.8383829999256704,54
107,1,1,1,True,0.9836385846138,0.6257909999476396,93
108,1,1,1,True,0.9841358661651611,0.6143189998510934,32
109,1,1,1,True,0.9617855548858643,0.5566340000768832,64
110,1,1,1,True,0.9572871923446655,0.6021159999818337,41
111,1,1,1,True,0.9926426410675049,0.5996079999022186,55
112,1,1,1,True,0.9351006150245667,0.5541130001347483,33
113,1,1,1,True,0.9919869899749756,0.6021019999025157,54
114,1,1,1,True,0.9914489388465881,0.5551770000238321,49
