sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
0,1,0,0,True,0.9795123338699341,0.8691540001564135,67
1,1,0,0,True,0.9908605813980103,0.6049850001090817,45
2,1,0,0,True,0.9647862315177917,0.6167039998672408,45
3,1,0,0,True,0.9857944250106812,0.6006710000292514,56
4,1,0,0,True,0.9504032731056213,0.5621630000405275,40
5,1,0,0,True,0.9446990489959717,0.615389999893523,57
6,1,0,0,True,0.9341526627540588,0.5601249999926949,57
7,1,0,0,True,0.9844986796379089,0.6150610001895984,61
8,1,0,0,True,0.9732513427734375,0.5995829999392299,66
9,1,0,0,True,0.6994503736495972,0.5715100000998063,84
10,1,0,0,True,0.9900422096252441,0.6234559998574696,54
11,1,0,0,True,0.999640703201294,0.5463210000016261,35
12,1,0,0,True,0.9553412795066833,0.6196910001108336,54
13,1,0,0,True,0.954947829246521,0.5921139998008584,67
14,1,0,0,True,0.9014216065406799,0.5686080000941729,72
15,1,0,0,True,0.8638902902603149,0.6041569999979401,63
16,1,0,0,True,0.7256543040275574,0.5822460000217689,76
17,1,0,0,True,0.9655148983001709,0.6051660000139236,48
18,1,0,0,True,0.9504045844078064,0.5897460000596766,65
19,1,0,0,True,0.9645763039588928,0.570125000194821,49
20,1,0,0,True,0.8337666988372803,0.6112129999564786,66
21,1,0,0,True,0.9751269817352295,0.5512670002190134,47
22,1,0,0,True,0.9137310981750488,0.6067650001568836,63
23,1,0,0,True,0.9723140001296997,0.5745290000049863,47
24,1,0,0,True,0.8932243585586548,0.5710189998353599,53
25,1,0,0,True,0.9976316690444946,0.5964949998542579,43
26,1,0,0,True,0.9637753367424011,0.5515650000234018,47
27,1,0,0,True,0.9970135688781738,0.6017450000399549,38
28,1,0,0,True,0.9470668435096741,0.5783640001482127,67
29,1,0,0,True,0.989284098148346,0.6072469998343877,64
30,1,0,0,True,0.969312846660614,0.604936000172529,82
31,1,0,0,True,0.9659316539764404,0.554614999828118,46
32,1,0,0,True,0.9816489219665527,0.6066450000616896,50
33,1,0,0,True,0.9918797612190247,0.5496009998751106,43
34,1,0,0,True,0.9828267097473145,0.6294139998317405,65
35,1,0,0,True,0.9967101812362671,0.5951210000603169,35
36,1,0,0,True,0.9709157347679138,0.5621610000616784,36
37,1,0,0,True,0.9834942817687988,0.6021799999871291,41
38,1,0,0,True,0.961526095867157,0.5599679998340434,77
39,1,0,0,True,0.9796760082244873,0.6027780000295024,39
40,1,0,0,True,0.9291881918907166,0.5952920000709128,69
41,1,0,0,True,0.9684804677963257,0.5565090000345663,27
42,1,0,0,True,0.997552216053009,0.6036509998921247,44
43,1,0,0,True,0.9953946471214294,0.5566489999182522,51
44,1,0,0,True,0.9737679958343506,0.6282159999955184,57
45,1,0,0,True,0.9759257435798645,0.6264639998789789,53
46,1,0,0,True,0.9953115582466125,0.6775500000912871,51
47,1,0,0,True,0.944866955280304,0.6330909998268908,72
48,1,0,0,True,0.6415796875953674,0.5494969998380839,40
49,1,0,0,True,0.9899381399154663,0.6083060000037221,65
50,1,0,0,True,0.9063705801963806,0.6134010000096168,83
51,1,0,0,True,0.9975298047065735,0.553553999907308,37
52,1,0,0,True,0.9927420616149902,0.6080569999085128,50
53,1,0,0,True,0.9842618703842163,0.5488479998803086,44
54,1,0,0,True,0.7936732172966003,0.6036939998921298,52
55,1,0,0,True,0.9769256114959717,0.5882389998532744,53
56,1,0,0,True,0.9813967943191528,0.5560210001931409,40
57,1,0,0,True,0.6652969121932983,0.6150009999146278,93
58,1,0,0,True,0.9186328649520874,0.5517649999546848,46
59,1,0,0,True,0.8687813878059387,0.6096179999985907,42
60,1,0,0,True,0.9671364426612854,0.5924029999277991,49
61,1,0,0,True,0.9729858636856079,0.5665009998665482,53
62,1,0,0,True,0.9314594268798828,0.6113230001574266,59
63,1,0,0,True,0.9954196214675903,0.555227999939234,51
64,1,0,0,True,0.9976181387901306,0.6039439999767637,42
65,1,0,0,True,0.9933069348335266,0.5722769999465527,39
66,1,0,0,True,0.9924589991569519,0.5850189998000133,46
67,1,0,0,True,0.9515122771263123,0.6082869999772811,47
68,1,0,0,True,0.7856663465499878,0.5715109998618573,109
69,1,0,0,True,0.9944530129432678,0.6491649999134097,56
70,1,0,0,True,0.9808501601219177,0.8364899999833142,44
71,1,0,0,True,0.9994590878486633,0.7480710000891122,47
72,1,0,0,True,0.9772959351539612,0.7976360000157001,66
73,1,0,0,True,0.977940022945404,0.6732889999057079,65
74,1,0,0,True,0.935432493686676,0.6272159998843563,66
75,1,0,0,True,0.9668790698051453,0.5592029999661463,27
76,1,0,0,True,0.9855741858482361,0.6075259998397087,43
77,1,0,0,True,0.9999818801879883,0.5522380001821148,37
78,1,0,0,True,0.9953052997589111,0.6226590001006116,45
79,1,0,0,True,0.961927056312561,0.5969210001239844,44
80,1,0,0,True,0.9867653250694275,0.5646570000408246,59
81,1,0,0,True,0.9100911617279053,0.6086089999826072,46
82,1,0,0,True,0.9961015582084656,0.5521099999441503,47
83,1,0,0,True,0.9471416473388672,0.6117310001627629,68
84,1,0,0,True,0.9918749928474426,0.5929110000124638,47
85,1,0,0,True,0.9735013842582703,0.5847909999374679,65
86,1,0,0,True,0.9997978806495667,0.6057069999769737,45
87,1,0,0,True,0.9628773927688599,0.5588170001828985,70
88,1,0,0,True,0.9967411160469055,0.6073810000088997,37
89,1,0,0,True,0.9715258479118347,0.5928739999490062,43
90,1,0,0,True,0.9979423880577087,0.5645640001148422,56
91,1,0,0,True,0.9900339245796204,0.6050090000826458,39
92,1,0,0,True,0.9925529360771179,0.5726969998249842,52
93,1,0,0,True,0.7365063428878784,0.6110650001573958,44
94,1,0,0,True,0.9845641851425171,0.5858680001438188,28
95,1,0,0,True,0.9747673869132996,0.5660240001361672,55
96,1,0,0,True,0.9922122359275818,0.6035600001723651,41
97,1,0,0,True,0.98854660987854,0.5556050000450341,56
98,1,0,0,True,0.9784224033355713,0.6723569999849133,47
99,1,0,0,True,0.997191846370697,0.6046170001354767,39
100,1,1,1,True,0.9986655712127686,0.5698559998563724,38
101,1,1,1,True,0.9893593192100525,0.6129070000042702,51
102,1,1,1,True,0.9781511425971985,0.5717780002214568,94
103,1,1,1,True,0.983150064945221,0.6155089999992924,36
104,1,1,1,True,0.9886958003044128,0.6022979998761002,65
105,1,1,1,True,0.9810563325881958,0.5756479999945441,53
106,1,1,1,True,0.7034647464752197,0.6207549999999173,54
107,1,1,1,True,0.9836385846138,0.5679769999460405,93
108,1,1,1,True,0.9841358661651611,0.6167050000840391,32
109,1,1,1,True,0.9617855548858643,0.6011489999764308,64
110,1,1,1,True,0.9572871923446655,0.566688999924736,41
111,1,1,1,True,0.9926426410675049,0.6311869999535702,55
112,1,1,1,True,0.9351006150245667,0.5527089999759482,33
113,1,1,1,True,0.9919869899749756,0.6063050000193471,54
114,1,1,1,True,0.9914489388465881,0.6109009998453985,49
115,1,1,1,True,0.9765616655349731,0.6703009999000642,33
116,1,1,1,True,0.982830286026001,0.6167400001686474,57
117,1,1,1,True,0.9832128882408142,0.5602070000350068,62
118,1,1,1,True,0.5848460793495178,0.6110209999405924,53
