sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
0,1,0,0,True,0.9795123338699341,0.8317530000567785,67
1,1,0,0,True,0.9908605813980103,0.6054880000192497,45
2,1,0,0,True,0.9647862315177917,0.6002059999445919,45
3,1,0,0,True,0.9857944250106812,0.5582649998814304,56
4,1,0,0,True,0.9504032731056213,0.5925449997903343,40
5,1,0,0,True,0.9446990489959717,0.5926469998485118,57
6,1,0,0,True,0.9341526627540588,0.5709489998935169,57
7,1,0,0,True,0.9844986796379089,0.6175670000629907,61
8,1,0,0,True,0.9732513427734375,0.5674669998825266,66
9,2,0,0,True,0.9897214770317078,2.846297000132836,84
10,1,0,0,True,0.9900422096252441,0.6834349999280676,54
11,1,0,0,True,0.999640703201294,0.5742030000419618,35
12,1,0,0,True,0.9553412795066833,0.5651649998981156,54
13,1,0,0,True,0.954947829246521,0.5908929999804968,67
14,1,0,0,True,0.9014216065406799,0.5672549998507748,72
15,1,0,0,True,0.8638902902603149,0.5911449998166063,63
16,2,0,0,True,0.9916213750839233,2.854737000006935,76
17,1,0,0,True,0.9655148983001709,0.633869000012055,48
18,1,0,0,True,0.9504045844078064,0.5982960001347237,65
19,1,0,0,True,0.9645763039588928,0.589536000006774,49
20,1,0,0,True,0.8337666988372803,0.5635699999402277,66
21,1,0,0,True,0.9751269817352295,0.5906140002025495,47
22,1,0,0,True,0.9137310981750488,0.5594470001142327,63
23,1,0,0,True,0.9723140001296997,0.6006539999816596,47
24,1,0,0,True,0.8932243585586548,0.5521430000499095,53
25,1,0,0,True,0.9976316690444946,0.5796559998998418,43
26,1,0,0,True,0.9637753367424011,0.5795649999527086,47
27,1,0,0,True,0.9970135688781738,0.5561279999710678,38
28,1,0,0,True,0.9470668435096741,0.6114979998983472,67
29,1,0,0,True,0.989284098148346,0.5604200000561832,64
30,1,0,0,True,0.969312846660614,0.6036560000666213,82
31,1,0,0,True,0.9659316539764404,0.585731000001033,46
32,1,0,0,True,0.9816489219665527,0.5731179999202141,50
33,1,0,0,True,0.9918797612190247,0.6103329999405105,43
34,1,0,0,True,0.9828267097473145,0.5897949999962293,65
35,1,0,0,True,0.9967101812362671,0.5834969999796158,35
36,1,0,0,True,0.9709157347679138,0.5844519998845499,36
37,1,0,0,True,0.9834942817687988,0.5699140001524938,41
38,1,0,0,True,0.961526095867157,0.6018999999923835,77
39,1,0,0,True,0.9796760082244873,0.5542799999602721,39
40,1,0,0,True,0.9291881918907166,0.5933909999384923,69
41,1,0,0,True,0.9684804677963257,0.5506019999756973,27
42,1,0,0,True,0.997552216053009,0.5847790000643727,44
43,1,0,0,True,0.9953946471214294,0.5979410000236385,51
44,1,0,0,True,0.9737679958343506,0.5791009998574737,57
45,1,0,0,True,0.9759257435798645,0.5899350001072889,53
46,1,0,0,True,0.9953115582466125,0.574782000057894,51
47,1,0,0,True,0.944866955280304,0.6381680000231427,72
48,2,0,0,True,0.9917186498641968,3.0411740001454746,40
49,1,0,0,True,0.9899381399154663,0.6736699999692064,65
50,1,0,0,True,0.9063705801963806,0.5728910000470933,83
51,1,0,0,True,0.9975298047065735,0.5900310000015452,37
52,1,0,0,True,0.9927420616149902,0.6029680000665394,50
53,1,0,0,True,0.9842618703842163,0.5625880000934558,44
54,2,0,0,True,0.9909952282905579,2.9065569999602303,52
55,1,0,0,True,0.9769256114959717,0.6587509999462782,53
56,1,0,0,True,0.9813967943191528,0.5779670000265469,40
57,2,0,0,True,0.9919044375419617,2.846475000069404,93
58,1,0,0,True,0.9186328649520874,0.6697739997889585,46
59,1,0,0,True,0.8687813878059387,0.5628159999560012,42
60,1,0,0,True,0.9671364426612854,0.5963260000498849,49
61,1,0,0,True,0.9729858636856079,0.5835019999267388,53
62,1,0,0,True,0.9314594268798828,0.5597150000085094,59
63,1,0,0,True,0.9954196214675903,0.5869790002179798,51
64,1,0,0,True,0.9976181387901306,0.5497270001342258,42
65,1,0,0,True,0.9933069348335266,0.5855079998582369,39
66,1,0,0,True,0.9924589991569519,0.552399000071091,46
67,1,0,0,True,0.9515122771263123,0.5846420001489605,47
68,2,0,0,True,0.9908328652381897,2.836154999840801,109
69,1,0,0,True,0.9944530129432678,0.6676160001006792,56
70,1,0,0,True,0.9808501601219177,0.5653789999087167,44
71,1,0,0,True,0.9994590878486633,0.5873919999430655,47
72,1,0,0,True,0.9772959351539612,0.5618850000246312,66
73,1,0,0,True,0.977940022945404,0.5922469999859459,65
74,1,0,0,True,0.935432493686676,0.5598420000296755,66
75,1,0,0,True,0.9668790698051453,0.5961609999758366,27
76,1,0,0,True,0.9855741858482361,0.5810019999898941,43
77,1,0,0,True,0.9999818801879883,0.553888000013103,37
78,1,0,0,True,0.9953052997589111,0.6213359999946988,45
79,1,0,0,True,0.961927056312561,0.5536119999760558,44
80,1,0,0,True,0.9867653250694275,0.5930510001235234,59
81,1,0,0,True,0.9100911617279053,0.5840830001488939,46
82,1,0,0,True,0.9961015582084656,0.5681959999037645,47
83,1,0,0,True,0.9471416473388672,0.603895000040211,68
84,1,0,0,True,0.9918749928474426,0.5669299998771749,47
85,1,0,0,True,0.9735013842582703,0.6058920000668877,65
86,1,0,0,True,0.9997978806495667,0.5592910001723794,45
87,1,0,0,True,0.9628773927688599,0.5876709999483865,70
88,1,0,0,True,0.9967411160469055,0.5810899999687535,37
89,1,0,0,True,0.9715258479118347,0.5535210000289226,43
