sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
0,1,0,0,True,0.9795123338699341,0.9182339999824762,67
1,1,0,0,True,0.9908605813980103,0.6258299999899464,45
2,1,0,0,True,0.9647862315177917,0.5510169999070058,45
3,1,0,0,True,0.9857944250106812,0.5787959998997394,56
4,1,0,0,True,0.9504032731056213,0.6139570000414096,40
5,1,0,0,True,0.9446990489959717,0.555891000203701,57
6,1,0,0,True,0.9341526627540588,0.5760940000527626,57
7,1,0,0,True,0.9844986796379089,0.5585670000982645,61
8,1,0,0,True,0.9732513427734375,0.5844170000273152,66
9,1,0,0,True,0.6994503736495972,0.5661400000462891,84
10,1,0,0,True,0.9900422096252441,0.5998009999075293,54
11,1,0,0,True,0.999640703201294,0.5695930001365923,35
12,1,0,0,True,0.9553412795066833,0.547781000022951,54
13,1,0,0,True,0.954947829246521,0.5814310000005207,67
14,1,0,0,True,0.9014216065406799,0.5688030000783328,72
15,1,0,0,True,0.8638902902603149,0.5790350001007027,63
16,1,0,0,True,0.7256543040275574,0.6029659998603165,76
17,1,0,0,True,0.9655148983001709,0.5524620000869618,48
18,1,0,0,True,0.9504045844078064,0.5985519999285316,65
19,1,0,0,True,0.9645763039588928,0.5463469999540393,49
20,1,0,0,True,0.8337666988372803,0.5785339999420103,66
21,1,0,0,True,0.9751269817352295,0.5409249999956955,47
22,1,0,0,True,0.9137310981750488,0.5861029999323364,63
23,1,0,0,True,0.9723140001296997,0.5715969998618675,47
24,1,0,0,True,0.8932243585586548,0.5534659999284486,53
25,1,0,0,True,0.9976316690444946,0.5667919999723381,43
26,1,0,0,True,0.9637753367424011,0.5529990000923135,47
27,1,0,0,True,0.9970135688781738,0.5709570000362874,38
28,1,0,0,True,0.9470668435096741,0.5746940000790346,67
29,1,0,0,True,0.989284098148346,0.5777819999366329,64
30,1,0,0,True,0.969312846660614,0.577721000126985,82
31,1,0,0,True,0.9659316539764404,0.5503630000021076,46
32,1,0,0,True,0.9816489219665527,0.5777750000106607,50
33,1,0,0,True,0.9918797612190247,0.5568080000557529,43
34,1,0,0,True,0.9828267097473145,0.5952349999915896,65
35,1,0,0,True,0.9967101812362671,0.5379039998842927,35
36,1,0,0,True,0.9709157347679138,0.5774390001533902,36
37,1,0,0,True,0.9834942817687988,0.5677399999513,41
38,1,0,0,True,0.961526095867157,0.5565370001932024,77
39,1,0,0,True,0.9796760082244873,0.5719570001474494,39
40,1,0,0,True,0.9291881918907166,0.547506999964753,69
41,1,0,0,True,0.9684804677963257,0.5637030001253152,27
42,1,0,0,True,0.997552216053009,0.5625369999506802,44
43,1,0,0,True,0.9953946471214294,0.5716519999623415,51
44,1,0,0,True,0.9737679958343506,0.5985319999126659,57
45,1,0,0,True,0.9759257435798645,0.5502340000020922,53
46,1,0,0,True,0.9953115582466125,0.5900510000174108,51
47,1,0,0,True,0.944866955280304,0.5661239999881218,72
48,1,0,0,True,0.6415796875953674,0.5710959999305487,40
49,1,0,0,True,0.9899381399154663,0.5452249999962078,65
50,1,0,0,True,0.9063705801963806,0.5798780000532133,83
51,1,0,0,True,0.9975298047065735,0.5653669998082478,37
52,1,0,0,True,0.9927420616149902,0.5503679999492306,50
53,1,0,0,True,0.9842618703842163,0.5990929998915817,44
54,1,0,0,True,0.7936732172966003,0.5422960000487365,52
55,1,0,0,True,0.9769256114959717,0.5728649998673063,53
56,1,0,0,True,0.9813967943191528,0.543180000022403,40
57,1,0,0,True,0.6652969121932983,0.5840549999902578,93
58,1,0,0,True,0.9186328649520874,0.5698859999938577,46
59,1,0,0,True,0.8687813878059387,0.5533419998755562,42
60,1,0,0,True,0.9671364426612854,0.572557000168672,49
61,1,0,0,True,0.9729858636856079,0.5536369999390445,53
62,1,0,0,True,0.9314594268798828,0.5707469999833847,59
63,1,0,0,True,0.9954196214675903,0.5381379999107594,51
64,1,0,0,True,0.9976181387901306,0.5671060000622674,42
65,1,0,0,True,0.9933069348335266,0.5609219999769266,39
