sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
0,1,0,0,True,0.9795123338699341,0.9112200000345183,67
1,1,0,0,True,0.9908605813980103,0.6225340000582946,45
2,1,0,0,True,0.9647862315177917,0.5837650001012662,45
3,1,0,0,True,0.9857944250106812,0.5533139999442938,56
4,1,0,0,True,0.9504032731056213,0.5788799999209004,40
5,1,0,0,True,0.9446990489959717,0.5544699999973091,57
6,1,0,0,True,0.9341526627540588,0.7423409999773867,57
7,1,0,0,True,0.9844986796379089,0.6037100001776707,61
8,1,0,0,True,0.9732513427734375,0.5590969999502704,66
9,2,0,0,True,0.9897214770317078,3.05091900008847,84
10,1,0,0,True,0.9900422096252441,0.6808649998220062,54
11,1,0,0,True,0.999640703201294,0.5988840000554774,35
12,1,0,0,True,0.9553412795066833,0.5631980000089243,54
13,1,0,0,True,0.954947829246521,0.587763000112318,67
14,1,0,0,True,0.9014216065406799,0.5564349999076512,72
15,1,0,0,True,0.8638902902603149,0.5945320001501386,63
16,1,0,0,True,0.7256543040275574,0.6085259999508708,76
17,1,0,0,True,0.9655148983001709,0.5488790000072186,48
18,1,0,0,True,0.9504045844078064,0.5794070000320062,65
19,1,0,0,True,0.9645763039588928,0.5492159998539137,49
20,1,0,0,True,0.8337666988372803,0.5799590001061006,66
21,1,0,0,True,0.9751269817352295,0.554390999923271,47
22,1,0,0,True,0.9137310981750488,0.5757480000738724,63
23,1,0,0,True,0.9723140001296997,0.577926000005391,47
24,1,0,0,True,0.8932243585586548,0.5470710000281542,53
25,1,0,0,True,0.9976316690444946,0.5765280000105122,43
26,1,0,0,True,0.9637753367424011,0.5488150000019232,47
27,1,0,0,True,0.9970135688781738,0.5776800001058291,38
28,1,0,0,True,0.9470668435096741,0.57043399988288,67
29,1,0,0,True,0.989284098148346,0.5787980001059623,64
30,1,0,0,True,0.969312846660614,0.5818170000111422,82
31,1,0,0,True,0.9659316539764404,0.5472349998854042,46
32,1,0,0,True,0.9816489219665527,0.5764450002061494,50
33,1,0,0,True,0.9918797612190247,0.5528159999812488,43
34,1,0,0,True,0.9828267097473145,0.5948819998593535,65
35,1,0,0,True,0.9967101812362671,0.5399010001383431,35
36,1,0,0,True,0.9709157347679138,0.5739530001847015,36
37,1,0,0,True,0.9834942817687988,0.5638720001570618,41
38,1,0,0,True,0.961526095867157,0.5508670001290739,77
39,1,0,0,True,0.9796760082244873,0.5790019999949436,39
40,1,0,0,True,0.9291881918907166,0.5487409998750081,69
41,1,0,0,True,0.9684804677963257,0.5754880000949925,27
42,1,0,0,True,0.997552216053009,0.5436480000753363,44
43,1,0,0,True,0.9953946471214294,0.5737129999943136,51
44,1,0,0,True,0.9737679958343506,0.5905939999593102,57
45,1,0,0,True,0.9759257435798645,0.5468489998747827,53
46,1,0,0,True,0.9953115582466125,0.5922729999383591,51
47,1,0,0,True,0.944866955280304,0.5671310000252561,72
48,2,0,0,True,0.9917186498641968,3.0705450001278223,40
49,1,0,0,True,0.9899381399154663,0.6579890000466548,65
50,1,0,0,True,0.9063705801963806,0.5927270001393481,83
51,1,0,0,True,0.9975298047065735,0.5478110001604364,37
52,1,0,0,True,0.9927420616149902,0.5832450001435063,50
