sample_idx,tier_used,prediction,gold_label,correct,confidence,latency_ms,bytes_sent
0,1,0,0,True,0.9795123338699341,0.9071699998912663,67
1,1,0,0,True,0.9908605813980103,0.6284439998580638,45
2,1,0,0,True,0.9647862315177917,0.5832510000800539,45
3,1,0,0,True,0.9857944250106812,0.5595070001618296,56
4,1,0,0,True,0.9504032731056213,0.5782609998732369,40
5,1,0,0,True,0.9446990489959717,0.5570630000875099,57
6,1,0,0,True,0.9341526627540588,0.5801470001642883,57
7,1,0,0,True,0.9844986796379089,0.5592869999873074,61
8,1,0,0,True,0.9732513427734375,0.5863569999746687,66
9,1,0,0,True,0.6994503736495972,0.5841229999532516,84
10,1,0,0,True,0.9900422096252441,0.5712689999199938,54
11,1,0,0,True,0.999640703201294,0.5752269998993143,35
12,1,0,0,True,0.9553412795066833,0.5487369999173097,54
13,1,0,0,True,0.954947829246521,0.5780300000424177,67
14,1,0,0,True,0.9014216065406799,0.5544129999179859,72
15,1,0,0,True,0.8638902902603149,0.5805900000268593,63
16,1,0,0,True,0.7256543040275574,0.6277729999055737,76
17,1,0,0,True,0.9655148983001709,0.5530789999284025,48
18,1,0,0,True,0.9504045844078064,0.5832760000430426,65
19,1,0,0,True,0.9645763039588928,0.5494710001130443,49
20,1,0,0,True,0.8337666988372803,0.5818509998789523,66
21,1,0,0,True,0.9751269817352295,0.5722369999148214,47
22,1,0,0,True,0.9137310981750488,0.5552909999551048,63
23,1,0,0,True,0.9723140001296997,0.5793259999791189,47
24,1,0,0,True,0.8932243585586548,0.5573060000187979,53
25,1,0,0,True,0.9976316690444946,0.5914879998272227,43
26,1,0,0,True,0.9637753367424011,0.5601580000984541,47
27,1,0,0,True,0.9970135688781738,0.5785749999631662,38
28,1,0,0,True,0.9470668435096741,0.6051800000932417,67
29,1,0,0,True,0.989284098148346,0.5559510000239243,64
30,1,0,0,True,0.969312846660614,0.5858160000116186,82
31,1,0,0,True,0.9659316539764404,0.5449469999803114,46
32,1,0,0,True,0.9816489219665527,0.5774810001639707,50
33,1,0,0,True,0.9918797612190247,0.5416669998794532,43
34,1,0,0,True,0.9828267097473145,0.5975230001240561,65
35,1,0,0,True,0.9967101812362671,0.5805580001378985,35
36,1,0,0,True,0.9709157347679138,0.5491790000178298,36
37,1,0,0,True,0.9834942817687988,0.5765850000898354,41
38,1,0,0,True,0.961526095867157,0.5544900000131747,77
39,1,0,0,True,0.9796760082244873,0.5749719998675573,39
40,1,0,0,True,0.9291881918907166,0.5829809999795543,69
41,1,0,0,True,0.9684804677963257,0.5472989998906996,27
42,1,0,0,True,0.997552216053009,0.5834109999796055,44
43,1,0,0,True,0.9953946471214294,0.5462120000174764,51
44,1,0,0,True,0.9737679958343506,0.6035439998868242,57
45,1,0,0,True,0.9759257435798645,0.5467830001180118,53
46,1,0,0,True,0.9953115582466125,0.5999279999286955,51
47,1,0,0,True,0.944866955280304,0.5958169999757956,72
48,1,0,0,True,0.6415796875953674,0.5506529998910992,40
49,1,0,0,True,0.9899381399154663,0.5766710000898456,65
50,1,0,0,True,0.9063705801963806,0.5548110000290762,83
51,1,0,0,True,0.9975298047065735,0.5961389999811217,37
52,1,0,0,True,0.9927420616149902,0.5502100000285282,50
53,1,0,0,True,0.9842618703842163,0.5744990000948746,44
54,1,0,0,True,0.7936732172966003,0.5715870001949952,52
55,1,0,0,True,0.9769256114959717,0.5496799999491486,53
56,1,0,0,True,0.9813967943191528,0.5752530000791012,40
57,1,0,0,True,0.6652969121932983,0.5654240001149446,93
58,1,0,0,True,0.9186328649520874,0.5780270000741439,46
59,1,0,0,True,0.8687813878059387,0.5517490001238912,42
60,1,0,0,True,0.9671364426612854,0.5775899999207468,49
61,1,0,0,True,0.9729858636856079,0.5746049998833769,53
62,1,0,0,True,0.9314594268798828,0.5503400000179681,59
63,1,0,0,True,0.9954196214675903,0.5696010000519891,51
64,1,0,0,True,0.9976181387901306,0.5455749999327963,42
65,1,0,0,True,0.9933069348335266,0.5720650001421745,39
66,1,0,0,True,0.9924589991569519,0.5433040000752953,46
67,1,0,0,True,0.9515122771263123,0.5774680000740773,47
68,1,0,0,True,0.7856663465499878,0.5884239999431884,109
69,1,0,0,True,0.9944530129432678,0.547776000075828,56
70,1,0,0,True,0.9808501601219177,0.5740520000472316,44
71,1,0,0,True,0.9994590878486633,0.5437710001388041,47
72,1,0,0,True,0.9772959351539612,0.5967670001609804,66
73,1,0,0,True,0.977940022945404,0.5530189998808055,65
74,1,0,0,True,0.935432493686676,0.5811329999687587,66
75,1,0,0,True,0.9668790698051453,0.598331999981383,27
76,1,0,0,True,0.9855741858482361,0.555143999918073,43
77,1,0,0,True,0.9999818801879883,0.5697059998510667,37
78,1,0,0,True,0.9953052997589111,0.5454740000914171,45
79,1,0,0,True,0.961927056312561,0.5767750001268723,44
80,1,0,0,True,0.9867653250694275,0.5508900001132133,59
81,1,0,0,True,0.9100911617279053,0.581656000122166,46
82,1,0,0,True,0.9961015582084656,0.5702360001578199,47
83,1,0,0,True,0.9471416473388672,0.5503390000285435,68
84,1,0,0,True,0.9918749928474426,0.5750949999310251,47
85,1,0,0,True,0.9735013842582703,0.570977000052153,65
86,1,0,0,True,0.9997978806495667,0.5956840000180819,45
87,1,0,0,True,0.9628773927688599,0.587936999863814,70
88,1,0,0,True,0.9967411160469055,0.5509039999651577,37
89,1,0,0,True,0.9715258479118347,0.5706019999252021,43
90,1,0,0,True,0.9979423880577087,0.5455309999433666,56
91,1,0,0,True,0.9900339245796204,0.5761150000580528,39
92,1,0,0,True,0.9925529360771179,0.5761690001691022,52
93,1,0,0,True,0.7365063428878784,0.5787939999208902,44
94,1,0,0,True,0.9845641851425171,0.5771810001533595,28
95,1,0,0,True,0.9747673869132996,0.5563239999446523,55
96,1,0,0,True,0.9922122359275818,0.5832179999742948,41
97,1,0,0,True,0.98854660987854,0.5591930000719003,56
98,1,0,0,True,0.9784224033355713,0.5806930000744615,47
99,1,0,0,True,0.997191846370697,0.5444320001970482,39
100,1,1,1,True,0.9986655712127686,0.5782999999155436,38
101,1,1,1,True,0.9893593192100525,0.5696580001313123,51
102,1,1,1,True,0.9781511425971985,0.5597920001036982,94
103,1,1,1,True,0.983150064945221,0.5736300001899508,36
104,1,1,1,True,0.9886958003044128,0.5491690001235838,65
105,1,1,1,True,0.9810563325881958,0.5774769999788987,53
106,1,1,1,True,0.7034647464752197,0.5509570000867825,54
107,1,1,1,True,0.9836385846138,0.5881189999854541,93
108,1,1,1,True,0.9841358661651611,0.5720849999306665,32
109,1,1,1,True,0.9617855548858643,0.5575129998760531,64
110,1,1,1,True,0.9572871923446655,0.5735380000260193,41
111,1,1,1,True,0.9926426410675049,0.5577140000241343,55
112,1,1,1,True,0.9351006150245667,0.5738299998938601,33
113,1,1,1,True,0.9919869899749756,0.546915000086301,54
